,CNTSCHID,CNTSTUID,SUBNATIO,ST004D01T,AGE,PARED,HISEI,IMMIG,DURECEC,REPEAT,SCCHANGE,STUBMI,ESCS,ICTHOME,ICTSCH,CULTPOSS,DISCLIMA,EMOSUPS,BEINGBULLIED,PERCOMP,BODYIMA,W_FSTUWT,PV2MATH,PV3MATH,PV4MATH,PV5MATH,PV6MATH,PV7MATH,PV8MATH,PV9MATH,PV10MATH,PV1READ,PV2READ,PV3READ,PV4READ,PV5READ,PV6READ,PV7READ,PV8READ,PV9READ,PV10READ,PV1SCIE,PV2SCIE,PV3SCIE,PV4SCIE,PV5SCIE,PV6SCIE,PV7SCIE,PV8SCIE,PV9SCIE,PV10SCIE
1109,3200046.0,3200076.0,320000,1.0,15.58,14.5,51.5,1.0,1.0,0.0,,,0.1533,,,-0.1552,-0.3355,-0.6576,0.7703,-0.6142,,72.60279,477.378,434.977,459.107,458.32,367.957,452.292,446.273,449.919,418.241,480.858,463.821,451.137,431.028,476.49,468.57,474.578,492.398,489.952,470.227,498.775,500.82,509.633,499.802,476.962,494.128,479.02,501.983,505.922,491.791
1110,3200046.0,3200261.0,320000,1.0,15.58,10.0,35.34,1.0,,0.0,,,-1.482,,,-0.8143,-1.5262,-0.6576,-0.7823,-1.9892,,72.60279,353.408,330.439,364.482,339.599,307.419,342.515,383.807,305.875,415.181,324.79,328.533,381.994,404.345,357.437,276.12,364.69,293.324,404.546,374.38,287.478,370.801,376.559,362.629,289.159,304.232,389.923,284.027,327.718,310.093
1111,3200046.0,3200403.0,320000,1.0,16.08,12.0,,,1.0,0.0,,,-0.0501,,,-0.1817,-0.7197,0.6402,0.2907,-0.043,,72.60279,435.578,413.51,388.831,409.592,466.669,407.951,452.235,456.237,440.71,345.167,355.835,376.779,362.347,342.308,366.691,330.576,326.326,403.8,319.182,401.234,482.092,475.337,501.629,448.249,494.709,453.211,418.686,480.7,484.281
1112,3200046.0,3200897.0,320000,2.0,15.58,17.0,76.49,1.0,1.0,0.0,,,0.4246,,,-0.6234,-0.9142,0.6402,0.2907,-0.4895,,76.52944,388.056,371.044,391.112,402.523,379.28,324.907,378.873,372.236,422.868,379.922,430.904,390.671,376.947,409.99,394.088,394.041,400.995,372.998,365.948,404.524,422.653,399.684,465.791,420.476,428.738,388.653,437.356,381.203,417.936
1113,3200046.0,3201125.0,320000,1.0,15.92,10.0,25.95,1.0,1.0,0.0,,,-1.2035,,,0.3573,-0.2293,1.0346,-0.7823,0.6912,,72.60279,457.541,378.4,424.368,384.607,428.533,412.422,393.306,536.099,340.528,525.366,519.961,495.8,506.884,495.734,518.851,567.469,536.122,539.37,488.478,574.304,541.598,484.686,468.998,612.408,559.627,544.179,485.782,565.069,515.974
1114,3200046.0,3202338.0,320000,2.0,15.92,17.0,70.4,1.0,1.0,0.0,,,0.4604,,,0.7932,-0.9005,1.0346,-0.7823,-0.6142,,76.52944,665.907,515.163,543.116,492.287,496.555,561.062,474.856,632.69,493.485,549.222,569.717,578.666,557.222,526.224,576.803,557.232,533.565,540.159,497.144,553.31,587.282,577.476,582.201,522.332,532.009,522.064,553.216,578.729,486.405
1115,3200046.0,3202758.0,320000,1.0,16.17,14.5,43.33,1.0,2.0,0.0,,,-0.5621,,,-0.1094,-0.8408,-0.6576,-0.7823,-0.6142,,72.60279,507.508,484.68,487.181,519.754,464.321,488.364,455.906,493.11,442.622,460.723,535.05,472.091,499.529,525.971,494.933,458.96,446.013,452.206,433.242,504.535,548.007,502.111,527.227,442.515,497.297,459.329,489.128,539.894,437.213
1116,3200046.0,3203313.0,320000,2.0,15.25,17.0,81.13,1.0,1.0,0.0,,,0.3388,,,-0.6234,0.2108,1.0346,-0.7823,-0.1532,,76.52944,406.272,369.221,400.929,408.253,415.71,442.268,453.089,433.751,410.329,455.14,387.782,415.926,444.549,410.401,416.785,445.469,438.386,427.459,384.837,434.866,370.599,416.136,383.543,396.868,316.964,425.781,422.288,377.245,411.186
1117,3200046.0,3203544.0,320000,2.0,15.67,17.0,66.42,1.0,2.0,0.0,,,-0.0764,,,-1.701,-1.2959,1.0346,0.2907,-0.9514,,76.52944,377.017,388.61,342.512,351.437,406.332,360.991,363.588,353.339,312.631,333.195,366.134,301.736,355.218,324.666,382.843,379.08,271.278,322.941,315.396,384.324,407.486,448.276,389.406,466.424,423.02,389.031,400.181,385.159,316.936
1118,3200046.0,3204741.0,320000,2.0,15.67,12.0,16.38,1.0,1.0,0.0,,,-1.0812,,,0.2993,-1.11,0.2169,-0.7823,1.0326,,76.52944,336.101,353.026,335.813,239.486,323.991,340.215,313.257,233.02,394.033,373.601,400.048,353.013,383.628,375.533,396.084,386.932,345.927,341.22,374.224,407.866,449.762,461.611,444.163,388.555,420.177,372.827,448.263,440.048,501.669
1119,3200046.0,3204864.0,320000,1.0,15.58,17.0,61.91,1.0,1.0,0.0,,,0.1214,,,-0.2301,0.6911,1.0346,0.2907,-0.6142,,72.60279,421.095,373.334,398.52,523.289,342.076,407.217,421.593,373.052,412.675,449.784,444.599,437.235,485.972,539.881,494.042,467.659,437.505,501.739,489.888,405.16,433.152,443.568,445.522,603.919,479.205,438.268,444.507,469.767,533.035
1120,3200046.0,3205136.0,320000,2.0,15.5,14.5,44.94,1.0,1.0,0.0,,,-0.4195,,,-0.8511,-1.0109,0.2127,1.1928,-1.1126,,76.52944,416.564,390.598,422.754,384.518,417.657,387.145,433.998,448.289,481.129,480.215,481.677,487.008,447.445,482.755,475.157,480.28,412.457,432.173,471.805,466.088,382.909,453.986,453.115,428.685,505.733,453.897,438.764,430.792,397.895
1121,3200046.0,3206211.0,320000,2.0,15.5,17.0,58.77,,3.0,1.0,,,0.2573,,,0.5848,-0.1464,0.2169,-0.7823,-0.1532,,76.52944,343.869,335.668,338.458,342.252,346.61,320.779,276.827,378.674,340.14,412.012,325.49,355.132,345.557,364.522,373.374,353.362,398.373,352.955,349.189,463.83,355.041,423.404,439.42,461.958,404.11,484.075,417.287,489.694,404.52
1122,3200046.0,3206863.0,320000,1.0,15.75,10.0,21.82,1.0,2.0,0.0,,,-1.6984,,,-0.9513,-1.4132,,-0.7823,-1.558,,72.60279,389.359,362.777,375.849,446.908,386.634,386.393,380.736,423.716,443.439,439.099,395.872,411.252,417.601,482.074,412.03,447.002,395.689,443.586,473.088,449.522,433.294,483.197,427.758,583.445,472.143,487.37,455.475,486.973,463.948
1123,3200046.0,3207237.0,320000,1.0,16.0,17.0,17.0,1.0,,0.0,,,-0.6095,,,-0.428,0.3507,,0.7703,0.6912,,72.60279,353.93,429.595,329.689,372.866,367.249,366.535,353.449,314.674,387.521,412.434,329.089,422.171,387.908,407.878,415.905,411.02,419.498,363.013,398.228,338.576,360.626,349.376,407.827,416.41,325.699,287.547,339.15,288.768,256.317
1124,3200046.0,3207443.0,320000,1.0,15.42,14.5,76.49,1.0,1.0,0.0,,,1.0219,,,-0.471,0.167,0.2169,0.1462,,,72.60279,399.647,385.137,400.115,393.393,404.446,377.067,439.861,424.881,410.235,430.288,471.555,473.63,422.88,424.531,522.123,438.538,505.971,490.593,542.545,470.009,554.128,533.369,422.484,411.425,454.337,470.481,530.297,450.791,505.632
1125,3200046.0,3208439.0,320000,1.0,15.92,6.0,17.79,1.0,1.0,0.0,,,-2.8963,,,-0.9513,0.5156,-1.8598,0.2907,-1.2276,,72.60279,402.539,360.732,429.746,423.904,471.945,327.428,405.613,293.425,484.245,540.751,478.53,522.239,519.612,448.288,485.444,459.535,534.138,439.909,486.511,473.365,510.345,457.133,487.402,468.035,498.31,425.896,390.976,360.373,437.355
1126,3200046.0,3208786.0,320000,2.0,15.92,12.0,60.92,1.0,1.0,0.0,,,-0.6059,,,-1.0283,-1.2959,-0.6576,1.2618,0.6912,,76.52944,378.786,422.833,379.416,421.756,366.034,405.735,395.286,350.406,449.493,453.369,385.807,438.432,371.488,452.772,429.681,406.715,444.235,399.589,407.365,429.381,397.468,459.232,369.225,433.941,430.674,420.086,408.854,358.037,433.137
1127,3200046.0,3209350.0,320000,2.0,15.58,12.0,,1.0,1.0,0.0,,,-0.5638,,,-0.4962,1.2471,1.0346,-0.7823,2.0378,,76.52944,431.38,400.811,330.562,387.529,406.902,420.016,383.544,410.553,405.687,422.756,428.302,435.535,353.898,379.946,424.362,433.144,410.512,400.698,419.376,462.104,417.111,325.031,297.302,332.603,317.028,366.128,327.56,372.881,423.72
1128,3200046.0,3209698.0,320000,2.0,15.67,17.0,76.49,1.0,1.0,1.0,,,-0.3952,,,-0.0996,-1.2537,0.6364,3.8591,0.3841,,76.52944,329.865,373.275,351.675,327.237,376.747,410.398,377.567,364.168,396.461,249.397,206.577,287.158,280.96,274.908,298.274,285.25,241.519,253.355,269.198,265.081,208.381,345.102,294.238,304.686,304.588,405.244,350.128,249.958,289.175
1129,3200046.0,3210010.0,320000,1.0,16.17,17.0,,1.0,2.0,0.0,,,0.4471,,,2.0481,-0.2846,0.2127,1.4454,1.2186,,72.60279,446.708,386.912,366.332,384.382,385.405,386.21,396.797,395.167,466.261,500.022,563.146,489.699,452.27,483.103,488.089,540.488,473.474,503.977,448.328,527.763,510.363,419.75,468.301,458.876,430.064,468.043,468.003,477.31,492.182
1130,3200046.0,3210162.0,320000,1.0,15.83,12.0,35.34,3.0,,1.0,,,-1.6781,,,-1.8927,-1.4904,0.5029,1.5346,-1.0299,,72.60279,280.039,331.109,307.024,399.644,276.667,363.728,362.049,327.262,344.698,312.904,335.486,403.014,287.438,300.888,307.333,370.367,289.813,343.562,298.928,315.645,326.085,340.092,271.26,321.515,312.392,408.721,277.707,372.927,327.025
1131,3200046.0,3210350.0,320000,2.0,15.42,17.0,65.01,1.0,1.0,0.0,,,-0.2044,,,-0.7695,0.4922,1.0346,-0.7823,0.0646,,76.52944,290.301,354.041,291.708,289.336,349.129,297.946,281.182,392.491,323.348,331.088,346.741,315.911,375.494,327.876,373.977,372.306,375.809,352.079,364.65,335.894,407.25,419.969,492.787,345.936,462.481,408.853,457.74,485.947,385.634
1132,3200046.0,3210957.0,320000,1.0,15.67,14.5,25.95,1.0,1.0,0.0,,,-2.5198,,,-1.0283,-0.4186,-2.4468,-0.7823,-0.043,,72.60279,355.008,258.763,362.083,251.998,321.534,250.887,352.225,356.714,303.046,332.183,366.309,352.834,364.547,390.627,373.309,385.662,365.502,366.633,315.221,296.554,402.569,325.466,391.658,380.542,366.421,414.141,412.442,313.862,331.863
1133,3200046.0,3211480.0,320000,2.0,15.42,14.5,60.92,,1.0,0.0,,,-0.2153,,,-1.2696,-0.2058,-0.6576,-0.7823,-1.4753,,76.52944,491.887,415.3,468.487,406.492,342.944,437.738,441.474,442.166,401.788,414.576,483.231,403.887,426.761,429.242,378.992,481.678,471.676,458.891,487.671,465.211,450.658,449.839,442.458,406.34,384.013,467.64,418.971,483.793,449.258
1134,3200046.0,3212425.0,320000,2.0,15.92,12.0,58.05,1.0,1.0,0.0,,,-0.3063,,,-0.2332,0.6019,-0.6576,-0.7823,-0.043,,76.52944,458.753,469.116,406.085,424.623,394.937,468.462,463.845,459.156,436.699,466.495,437.99,515.331,414.201,473.768,474.827,466.87,463.813,468.462,454.909,369.04,501.213,424.434,388.936,412.53,450.63,375.904,385.037,461.548,383.681
1135,3200046.0,3212523.0,320000,2.0,16.0,14.5,17.0,1.0,1.0,1.0,,,-1.3045,,,-0.1817,-1.1796,0.2127,1.0894,0.574,,76.52944,346.143,392.874,349.146,296.254,309.181,374.26,369.651,386.019,380.216,380.386,367.369,435.348,405.26,413.181,373.755,394.704,402.625,403.43,442.874,382.72,410.789,449.41,330.477,447.891,380.848,360.546,302.855,395.367,412.309
1136,3200046.0,3212755.0,320000,2.0,15.58,10.0,35.34,1.0,1.0,0.0,,,-1.7132,,,-0.574,1.4022,1.0346,0.1462,-1.1126,,76.52944,501.239,410.625,432.701,420.018,466.076,474.982,492.017,430.988,508.032,502.432,545.443,490.976,472.02,520.364,460.15,491.45,526.252,424.888,515.759,440.628,389.128,460.482,433.39,486.72,419.666,475.273,472.093,456.894,413.144
1137,3200046.0,3212959.0,320000,1.0,16.08,17.0,51.5,1.0,2.0,0.0,,,-0.1901,,,-0.6234,-1.4132,1.0346,-0.7823,-1.558,,72.60279,400.789,395.576,401.366,401.056,399.785,403.708,337.313,391.7,312.02,418.46,419.476,391.814,440.914,430.511,423.134,408.183,383.515,441.17,392.14,365.003,398.108,402.714,373.224,419.324,407.318,355.542,410.11,398.952,325.35
1138,3200046.0,3213886.0,320000,2.0,15.67,17.0,70.34,1.0,1.0,0.0,,,0.8895,,,-0.0691,-0.1693,1.0346,0.7703,-0.6142,,76.52944,437.594,345.086,323.604,367.292,410.22,428.919,361.62,363.795,398.916,407.848,390.891,399.079,379.283,448.638,419.078,403.909,398.457,384.283,419.383,367.765,440.272,390.306,424.134,424.933,401.417,445.822,336.624,376.652,362.866
1139,3200046.0,3214566.0,320000,1.0,15.5,12.0,22.57,1.0,0.0,0.0,,,-1.4987,,,-0.0996,0.0683,0.5029,-0.7823,0.0646,,72.60279,299.672,434.701,374.908,442.706,425.499,413.073,452.902,376.96,412.644,606.268,541.375,552.924,523.832,530.705,536.881,557.295,559.932,531.135,559.796,483.148,447.787,475.345,446.017,420.362,522.599,510.597,500.792,505.208,500.694
1140,3200046.0,3214577.0,320000,2.0,16.17,12.0,51.5,1.0,,0.0,,,-0.8417,,,-1.0283,0.2108,-0.6576,-0.7823,-0.6142,,76.52944,408.677,443.087,304.42,440.083,366.056,450.85,495.563,438.652,407.359,382.866,415.627,425.721,437.9,428.432,416.305,428.465,421.29,379.833,385.035,493.637,445.906,443.714,430.444,414.828,422.594,508.609,472.172,431.724,441.728
1141,3200047.0,3200447.0,320200,1.0,16.17,6.0,24.98,1.0,,,,,-3.1785,,,-1.1809,0.2108,0.2127,1.7405,-1.0299,,125.94757,347.173,345.643,314.854,365.609,335.195,402.28,317.677,254.198,392.485,329.207,364.275,361.766,369.923,368.451,365.497,409.557,349.225,350.114,303.294,374.089,346.686,421.047,370.433,354.317,403.09,481.664,382.888,387.689,420.801
1142,3200047.0,3202591.0,320200,1.0,15.92,6.0,30.78,1.0,3.0,1.0,,,-2.3639,,,-2.2054,-0.8408,0.2169,-0.7823,-1.1126,,125.94757,283.525,235.695,346.132,297.436,238.202,252.487,254.829,283.033,304.97,288.033,295.585,279.332,312.879,255.149,273.593,301.711,339.155,319.451,306.787,388.51,331.894,356.216,333.006,269.468,336.812,356.04,293.677,370.628,331.745
1143,3200047.0,3214426.0,320200,2.0,15.75,12.0,76.49,1.0,4.0,1.0,,,-0.7439,,,-1.701,-0.2634,-0.0017,-0.7823,-0.6142,,122.38251,285.146,355.637,283.779,268.969,270.545,205.042,251.032,346.8,251.221,271.274,277.94,343.034,314.173,272.235,309.031,304.395,300.495,286.189,284.991,312.534,305.688,327.697,339.833,308.151,282.12,312.052,292.084,315.681,342.171
1144,3200048.0,3200871.0,320300,1.0,16.17,17.0,52.72,1.0,1.0,0.0,,,-0.2451,,,0.4644,-1.2667,,,,,6.58315,366.224,310.268,330.204,357.864,332.116,399.126,419.255,396.603,293.411,219.54,354.174,261.608,343.81,358.385,316.703,303.228,381.996,324.114,278.42,305.92,374.533,228.179,374.957,333.106,299.655,311.289,394.99,326.56,246.704
1145,3200048.0,3201025.0,320300,2.0,15.42,10.0,17.69,1.0,1.0,0.0,,,-1.3568,,,0.7932,-0.3295,,,,,9.43062,394.593,335.046,457.36,416.032,457.309,389.557,434.752,380.698,428.857,473.427,444.205,366.03,478.162,469.413,494.732,444.521,471.45,367.184,436.388,514.826,506.115,425.14,500.646,499.201,513.699,444.785,438.872,395.258,455.207
1146,3200048.0,3201208.0,320300,1.0,15.25,17.0,17.0,1.0,2.0,1.0,,,-3.178,,,-2.2054,0.2108,,,,,8.28818,357.969,317.331,349.331,363.343,351.551,298.28,296.622,338.326,290.952,382.598,386.448,433.203,407.932,423.045,448.234,363.893,428.076,400.137,361.377,339.446,385.435,346.15,397.064,425.375,382.538,333.173,428.305,441.285,328.081
1147,3200048.0,3201498.0,320300,1.0,16.08,10.0,41.27,1.0,4.0,0.0,,,-1.9194,,,-1.2131,-0.3816,,,,,6.58315,366.93,336.901,288.656,323.472,310.57,288.637,280.928,326.887,223.866,436.606,367.784,319.945,312.456,346.708,325.812,317.457,329.224,258.104,239.387,443.84,393.235,431.421,377.606,340.308,380.668,408.511,340.12,370.897,309.407
1148,3200048.0,3202161.0,320300,2.0,15.67,10.0,17.0,1.0,0.0,1.0,,,-2.6751,,,-1.1809,-0.3031,-1.6775,-0.7823,-0.6142,,7.73237,292.269,310.895,273.867,328.985,279.056,312.006,253.197,319.883,218.746,338.793,257.991,318.377,272.978,439.908,318.176,307.913,327.24,313.599,337.948,370.002,313.953,289.633,328.928,357.896,280.942,268.378,234.145,279.892,210.635
1149,3200048.0,3202885.0,320300,2.0,15.25,10.0,14.21,1.0,2.0,1.0,,,-1.9461,,,,-0.8051,-0.6576,0.1462,-1.1126,,7.73237,339.646,341.865,381.845,400.923,394.594,458.123,429.063,359.709,464.711,392.447,402.642,375.244,432.813,465.368,415.608,484.89,413.737,332.346,411.206,348.98,320.873,329.493,373.649,414.801,424.565,428.928,474.494,380.921,427.103
1150,3200048.0,3204028.0,320300,2.0,16.0,12.0,22.57,1.0,1.0,0.0,,,-2.0262,,,-1.1809,-1.4276,,,,,9.43062,368.095,323.859,308.154,331.082,295.359,328.404,334.105,327.954,370.982,343.339,348.388,306.067,324.254,295.965,347.03,396.411,323.121,293.704,386.691,325.343,393.385,290.661,381.773,337.552,313.64,387.98,340.19,357.344,383.456
1151,3200048.0,3204236.0,320300,2.0,15.83,6.0,22.57,1.0,3.0,0.0,,,-3.0439,,,-1.1809,-1.4276,,,,,9.43062,223.008,253.493,302.924,336.99,329.901,242.812,280.591,322.816,279.546,349.937,280.617,380.499,301.406,348.804,341.179,327.203,327.09,302.944,342.252,389.909,227.435,332.78,342.766,321.141,408.607,300.061,290.028,341.811,349.661
1152,3200048.0,3204646.0,320300,2.0,16.0,6.0,,1.0,,1.0,,,-2.1032,,,,0.396,-0.6576,0.1462,0.6912,,7.73237,268.283,318.129,361.579,328.889,306.337,210.008,278.475,315.031,357.223,416.278,275.485,436.322,385.522,427.526,320.705,378.265,408.456,445.465,411.054,340.557,328.093,464.601,308.679,470.669,273.82,265.154,326.19,368.964,326.287
1153,3200048.0,3205202.0,320300,1.0,15.58,12.0,17.0,1.0,1.0,0.0,,,-1.6516,,,-1.2131,-1.1683,,,,,6.58315,273.658,270.111,207.212,267.531,320.949,295.19,281.248,318.1,249.235,340.295,302.2,371.244,318.551,356.812,318.31,255.676,267.683,322.623,299.057,301.986,320.315,223.404,233.311,373.928,256.769,288.372,278.238,351.055,277.759
1154,3200048.0,3205853.0,320300,1.0,16.08,10.0,39.02,1.0,1.0,0.0,,,-0.9742,,,0.7932,-0.3295,,,,,6.58315,411.288,364.913,347.317,362.034,376.386,332.339,376.272,401.301,445.71,352.385,443.448,442.634,373.632,396.769,433.777,386.26,420.86,417.86,414.578,376.163,465.459,497.521,395.395,415.482,467.212,457.066,432.484,369.634,456.309
1155,3200048.0,3208139.0,320300,1.0,15.67,6.0,17.0,1.0,1.0,1.0,,,-2.9261,,,-2.2054,-1.1683,,,,,8.28818,384.602,291.326,384.308,347.012,354.409,304.448,324.55,317.489,352.68,398.274,402.37,334.802,408.486,319.361,386.608,336.444,365.976,375.515,382.335,309.648,392.232,176.989,362.766,341.849,326.637,333.779,333.049,338.991,363.364
1156,3200048.0,3208213.0,320300,2.0,16.08,10.0,17.0,1.0,0.0,1.0,,,-2.1019,,,-0.6234,-2.7124,,,,,7.73237,260.724,320.097,292.995,338.354,243.462,363.661,324.019,300.029,345.504,421.153,312.415,250.98,277.405,321.036,271.959,282.277,309.531,320.335,313.763,366.769,345.898,267.48,322.689,380.795,323.391,241.914,300.258,267.907,325.052
1157,3200048.0,3208254.0,320300,2.0,15.58,10.0,17.0,1.0,0.0,1.0,,,-2.0961,,,-2.2054,-2.7124,,,,,7.73237,356.904,319.737,372.167,379.264,331.652,279.562,317.623,407.214,343.969,347.469,300.805,299.282,344.741,308.889,334.119,286.917,242.237,293.586,294.002,374.36,420.14,210.115,340.721,283.344,353.203,282.005,363.238,382.587,315.049
1158,3200048.0,3208623.0,320300,1.0,15.58,10.0,17.0,1.0,2.0,1.0,,,-2.0033,,,-0.1094,-0.4995,,,,,8.28818,422.04,370.601,335.972,357.448,352.536,441.586,309.433,426.368,312.372,317.023,398.376,316.108,389.064,404.389,304.949,400.136,369.706,356.364,290.353,354.289,433.968,345.699,323.888,413.035,314.385,413.819,347.855,389.974,375.771
1159,3200048.0,3209311.0,320300,2.0,16.08,10.0,17.0,1.0,1.0,1.0,,,-2.0026,,,-1.3739,-2.7124,1.0346,0.2907,-1.9892,,7.73237,341.997,363.041,323.796,308.772,369.059,354.034,373.866,335.924,355.759,323.176,381.028,367.032,363.871,316.253,358.317,378.206,336.032,341.349,289.625,325.188,336.344,354.609,361.534,333.274,402.093,420.466,306.239,312.9,345.418
1160,3200048.0,3210177.0,320300,1.0,16.17,10.0,17.0,1.0,1.0,1.0,,,-2.154,,,-0.1094,-0.3409,,,,,8.28818,276.505,311.762,265.161,200.159,312.049,278.541,387.197,346.173,321.658,261.81,264.755,312.76,279.781,293.678,321.77,288.849,305.955,286.547,303.829,296.062,313.309,426.884,331.283,262.389,333.502,352.028,220.808,367.688,259.095
1161,3200048.0,3210967.0,320300,2.0,15.83,10.0,17.0,1.0,1.0,0.0,,,-2.7788,,,-2.2054,-1.2667,,,,,9.43062,365.5,324.524,354.583,280.661,243.108,267.644,320.897,290.112,250.003,352.003,318.875,331.612,337.58,329.127,252.975,278.981,293.953,326.803,277.465,308.143,361.126,337.412,311.119,288.945,312.928,322.878,307.42,349.249,290.155
1162,3200048.0,3211102.0,320300,2.0,16.0,,41.27,1.0,2.0,0.0,,,-1.762,,,-2.2054,-1.7926,,,,,7.73237,257.857,309.0,327.108,357.809,335.883,351.07,253.906,301.147,249.138,292.399,256.433,286.627,313.702,350.285,326.973,336.893,306.636,310.034,290.914,353.946,370.522,326.715,368.673,379.494,354.499,323.573,350.273,330.029,308.484
1163,3200048.0,3211141.0,320300,1.0,15.75,10.0,,1.0,1.0,1.0,,,-1.1681,,,-0.6669,-2.0985,,,,,8.28818,275.128,323.09,290.348,363.96,302.046,314.002,310.247,365.704,336.6,354.576,271.34,350.409,264.98,326.641,306.926,346.586,331.082,302.059,361.135,281.412,257.117,326.662,351.478,318.202,354.905,377.57,283.138,343.872,361.773
1164,3200048.0,3211304.0,320300,2.0,16.08,12.0,26.64,1.0,1.0,0.0,,,-1.9462,,,-1.1809,-1.4276,,,,,9.43062,337.72,368.092,378.573,344.72,376.992,348.956,404.241,390.883,338.739,333.457,307.133,324.877,270.913,311.815,370.513,334.714,368.507,352.987,346.895,369.349,351.785,426.102,423.584,434.66,537.913,407.228,436.694,427.27,419.211
1165,3200048.0,3212190.0,320300,1.0,15.75,6.0,17.0,1.0,1.0,0.0,,,-2.8973,,,-1.1809,-0.7289,1.0346,-0.7823,-0.4045,,6.58315,281.541,356.289,334.196,359.84,328.867,307.374,381.512,305.26,362.994,420.889,380.716,401.935,362.308,400.948,400.631,397.136,405.243,389.579,419.125,379.515,352.86,383.293,457.283,404.055,439.073,453.077,323.211,402.196,423.985
1166,3200048.0,3212404.0,320300,2.0,16.17,10.0,22.57,1.0,0.0,1.0,,,-2.8023,,,-2.2054,-1.2667,-0.6576,,-0.6142,,9.43062,337.981,368.862,279.412,219.09,275.691,349.945,363.487,336.037,318.94,313.927,301.989,295.373,300.162,317.458,249.544,261.884,317.798,286.854,354.926,304.96,417.898,255.457,290.238,308.322,325.296,375.253,340.68,333.351,268.23
1167,3200048.0,3213198.0,320300,2.0,15.5,6.0,49.48,1.0,2.0,0.0,,,-2.3717,,,-0.6234,0.871,,,,,9.43062,407.66,411.715,417.558,386.865,330.001,382.972,326.602,376.53,331.377,352.659,403.083,364.739,413.537,382.911,342.228,344.677,324.213,307.478,392.156,285.242,331.371,393.597,322.652,360.84,284.481,307.685,234.418,293.066,355.332
1168,3200048.0,3213215.0,320300,1.0,15.25,6.0,,1.0,2.0,0.0,,,-2.5069,,,-0.3418,-0.5097,,,,,6.58315,308.288,353.404,319.657,330.378,284.782,385.104,281.276,339.989,260.983,278.663,292.216,316.169,367.231,401.394,434.161,466.095,282.488,290.379,324.095,305.238,340.766,329.147,341.545,342.075,361.872,340.431,325.312,318.47,249.462
1169,3200048.0,3213606.0,320300,2.0,16.17,,22.57,,1.0,1.0,,,-0.9153,,,-0.7725,-0.0424,,,,,7.73237,331.842,222.907,295.131,291.785,312.474,246.28,354.785,317.168,335.672,337.374,376.667,304.569,284.033,263.452,323.823,259.198,429.054,259.944,318.661,320.518,430.884,312.988,325.776,379.245,323.31,326.02,363.103,304.371,401.707
1170,3200048.0,3213986.0,320300,2.0,15.25,17.0,51.92,,,0.0,,,-0.1835,,,-0.0691,-0.3697,1.0346,1.5082,-1.1126,,9.43062,520.642,492.525,463.685,450.779,496.914,487.857,401.646,495.612,478.214,465.218,455.362,443.491,435.866,393.694,453.822,414.168,429.45,473.815,455.69,507.35,464.938,465.975,495.792,393.276,535.173,450.367,451.578,545.413,483.363
1171,3200049.0,3201046.0,320100,1.0,16.0,14.5,76.49,1.0,2.0,0.0,,,-0.1763,,,,1.4424,,,,,13.57819,366.513,359.172,405.144,388.42,353.158,362.62,380.683,428.669,333.944,518.004,528.55,516.553,507.469,569.455,435.054,522.144,486.271,520.868,499.264,512.085,462.815,505.716,473.703,465.558,482.266,515.883,456.478,448.031,474.823
1172,3200049.0,3201535.0,320100,1.0,15.33,17.0,17.0,1.0,1.0,0.0,,,-0.4429,,,0.1095,-0.4058,,,,,13.57819,370.369,363.179,434.149,354.677,382.69,340.108,297.615,405.787,410.418,436.487,357.763,440.343,502.399,364.673,477.47,403.421,357.643,530.167,474.476,387.613,381.658,393.817,388.91,375.864,406.632,397.022,335.863,416.285,456.288
1173,3200049.0,3202090.0,320100,2.0,15.42,12.0,22.57,2.0,,1.0,,,-0.942,,,-0.152,0.0683,1.0346,-0.7823,-0.6142,,16.35407,309.04,384.372,364.981,281.329,293.96,395.557,271.511,361.801,383.531,399.796,348.402,402.385,378.922,350.878,365.184,357.237,373.62,363.043,351.763,365.493,294.467,372.131,279.855,363.774,320.844,325.782,255.381,377.937,415.117
1174,3200049.0,3202508.0,320100,2.0,15.33,12.0,,2.0,3.0,0.0,,,-1.3344,,,-2.2054,-1.4732,-0.6576,-0.7823,-0.6142,,11.88137,238.102,386.548,317.472,299.452,322.608,258.855,307.058,293.242,403.608,331.429,309.914,339.018,331.27,331.618,365.684,306.472,352.655,320.162,359.878,348.978,304.539,370.637,311.949,385.884,303.365,291.761,301.201,358.91,301.815
1175,3200049.0,3202511.0,320100,1.0,15.67,12.0,35.34,2.0,2.0,1.0,,,-1.3606,,,-2.2054,0.3264,1.0346,0.6725,0.2865,,13.57819,280.747,365.688,340.514,284.023,264.489,287.557,267.066,338.282,373.224,303.205,317.001,292.134,287.502,389.833,329.191,301.962,331.032,324.397,309.687,315.376,261.862,281.806,314.7,302.888,308.772,294.835,245.09,318.759,289.997
1176,3200049.0,3203777.0,320100,2.0,15.42,17.0,31.08,3.0,3.0,1.0,,,-0.964,,,-2.2054,-1.3453,-1.8598,-0.7823,-1.2276,,16.35407,346.412,333.368,366.062,356.95,279.221,261.58,343.106,285.243,271.967,481.896,448.4,417.798,502.934,467.14,389.675,458.939,487.75,443.081,463.078,434.965,327.286,362.435,395.641,423.12,410.023,363.09,447.537,384.318,323.552
